time,pair,profit,buy_exchange,sell_exchange,slippage,maker_fee,taker_fee
23:50:58,OGN/USDT,26.676378093574172,hitbtc,binance,0.005,0.002,0.002
23:51:21,OGN/USDT,26.504417328142395,hitbtc,binance,0.005,0.002,0.002
23:51:44,OGN/USDT,25.335084123206443,hitbtc,binance,0.005,0.002,0.002
23:52:04,OGN/USDT,25.74778996024265,hitbtc,binance,0.005,0.002,0.002
23:52:25,OGN/USDT,22.89324125407546,hitbtc,huobipro,0.005,0.002,0.002
23:52:45,OGN/USDT,23.443515703457084,hitbtc,binance,0.005,0.002,0.002
23:53:06,OGN/USDT,23.374731397284386,hitbtc,binance,0.005,0.002,0.002
23:53:26,OGN/USDT,24.02818230592507,hitbtc,huobipro,0.005,0.002,0.002
23:53:47,OGN/USDT,24.062574459011433,hitbtc,binance,0.005,0.002,0.002
23:54:07,OGN/USDT,24.406495989874944,hitbtc,binance,0.005,0.002,0.002
23:54:27,OGN/USDT,24.54406460222036,hitbtc,binance,0.005,0.002,0.002
23:54:48,OGN/USDT,23.821829387406957,hitbtc,binance,0.005,0.002,0.002
23:55:09,OGN/USDT,23.20277063185263,hitbtc,binance,0.005,0.002,0.002
23:55:31,OGN/USDT,23.477907856543425,hitbtc,huobipro,0.005,0.002,0.002
23:55:51,OGN/USDT,23.787437234320596,hitbtc,binance,0.005,0.002,0.002
23:56:11,OGN/USDT,23.374731397284386,hitbtc,binance,0.005,0.002,0.002
23:56:33,OGN/USDT,23.133986325679913,hitbtc,binance,0.005,0.002,0.002
23:56:54,OGN/USDT,22.20539819234841,hitbtc,binance,0.005,0.002,0.002
23:57:14,OGN/USDT,22.34296680469383,hitbtc,binance,0.005,0.002,0.002
23:57:34,OGN/USDT,21.27681005901694,hitbtc,binance,0.005,0.002,0.002
23:57:55,OGN/USDT,21.07045714049882,hitbtc,binance,0.005,0.002,0.002
23:58:15,OGN/USDT,21.62073158988045,hitbtc,binance,0.005,0.002,0.002
23:58:37,OGN/USDT,22.067829580003018,hitbtc,binance,0.005,0.002,0.002
23:58:58,OGN/USDT,22.446143263952866,hitbtc,binance,0.005,0.002,0.002
23:59:18,OGN/USDT,21.792692355312205,hitbtc,binance,0.005,0.002,0.002
23:59:38,OGN/USDT,21.242417905930555,hitbtc,binance,0.005,0.002,0.002
23:59:58,OGN/USDT,21.242417905930555,hitbtc,binance,0.005,0.002,0.002
00:00:19,OGN/USDT,21.208025752844218,hitbtc,binance,0.005,0.002,0.002
00:00:39,OGN/USDT,22.377358957780192,hitbtc,huobipro,0.005,0.002,0.002
00:00:59,OGN/USDT,21.8614766614849,hitbtc,binance,0.005,0.002,0.002
00:01:21,OGN/USDT,21.414378671362332,hitbtc,binance,0.005,0.002,0.002
00:01:41,OGN/USDT,20.692143456548926,hitbtc,binance,0.005,0.002,0.002
00:02:02,OGN/USDT,19.04132010840407,hitbtc,binance,0.005,0.002,0.002
00:02:23,OGN/USDT,18.215908434331606,hitbtc,binance,0.005,0.002,0.002
00:02:43,OGN/USDT,19.144496567663104,hitbtc,binance,0.005,0.002,0.002
00:03:05,OGN/USDT,19.213280873835824,hitbtc,binance,0.005,0.002,0.002
00:03:25,OGN/USDT,19.694771017044754,hitbtc,binance,0.005,0.002,0.002
00:03:46,OGN/USDT,19.557202404699336,hitbtc,binance,0.005,0.002,0.002
00:04:06,OGN/USDT,19.522810251613,hitbtc,huobipro,0.005,0.002,0.002
00:04:28,OGN/USDT,19.625986710872034,hitbtc,huobipro,0.005,0.002,0.002
00:04:48,OGN/USDT,20.107476854080964,hitbtc,binance,0.005,0.002,0.002
00:05:08,OGN/USDT,19.93551608864921,hitbtc,binance,0.005,0.002,0.002
00:05:28,OGN/USDT,19.86673178247651,hitbtc,binance,0.005,0.002,0.002
00:05:48,OGN/USDT,19.79794747630379,hitbtc,binance,0.005,0.002,0.002
00:06:11,OGN/USDT,19.86673178247651,hitbtc,binance,0.005,0.002,0.002
00:06:31,OGN/USDT,20.038692547908266,hitbtc,binance,0.005,0.002,0.002
00:06:52,OGN/USDT,19.832339629390148,hitbtc,binance,0.005,0.002,0.002
00:07:14,OGN/USDT,19.86673178247651,hitbtc,binance,0.005,0.002,0.002
00:07:35,OGN/USDT,19.72916317013109,hitbtc,binance,0.005,0.002,0.002
00:07:57,OGN/USDT,19.694771017044754,hitbtc,binance,0.005,0.002,0.002
00:08:17,OGN/USDT,18.97253580223135,hitbtc,binance,0.005,0.002,0.002
00:08:38,OGN/USDT,19.07571226149041,hitbtc,binance,0.005,0.002,0.002
00:08:59,OGN/USDT,18.422261352849723,hitbtc,binance,0.005,0.002,0.002
00:09:19,OGN/USDT,18.38786919976336,hitbtc,binance,0.005,0.002,0.002
00:09:40,OGN/USDT,18.422261352849723,hitbtc,binance,0.005,0.002,0.002
00:10:01,OGN/USDT,18.284692740504305,hitbtc,binance,0.005,0.002,0.002
00:10:22,OGN/USDT,18.18151628124527,hitbtc,huobipro,0.005,0.002,0.002
00:10:42,OGN/USDT,18.18151628124527,hitbtc,binance,0.005,0.002,0.002
00:11:03,OGN/USDT,18.078339821986212,hitbtc,binance,0.005,0.002,0.002
00:11:25,OGN/USDT,18.009555515813513,hitbtc,huobipro,0.005,0.002,0.002
00:11:46,OGN/USDT,18.009555515813513,hitbtc,huobipro,0.005,0.002,0.002
00:12:06,OGN/USDT,17.803202597295396,hitbtc,binance,0.005,0.002,0.002
00:12:27,OGN/USDT,17.59684967877726,hitbtc,binance,0.005,0.002,0.002
00:12:47,OGN/USDT,17.66563398494998,hitbtc,binance,0.005,0.002,0.002
00:13:08,OGN/USDT,17.59684967877726,hitbtc,binance,0.005,0.002,0.002
00:13:28,OGN/USDT,17.63124183186364,hitbtc,binance,0.005,0.002,0.002
00:13:49,OGN/USDT,17.66563398494998,hitbtc,binance,0.005,0.002,0.002
00:14:09,OGN/USDT,17.871986903468095,hitbtc,binance,0.005,0.002,0.002
00:14:29,OGN/USDT,17.906379056554435,hitbtc,binance,0.005,0.002,0.002
00:14:49,OGN/USDT,18.52543781210878,hitbtc,binance,0.005,0.002,0.002
00:15:10,OGN/USDT,19.247673026922165,hitbtc,binance,0.005,0.002,0.002
00:15:31,OGN/USDT,19.07571226149041,hitbtc,binance,0.005,0.002,0.002
00:15:51,OGN/USDT,18.97253580223135,hitbtc,binance,0.005,0.002,0.002
00:16:11,OGN/USDT,18.18151628124527,hitbtc,binance,0.005,0.002,0.002
00:16:33,OGN/USDT,18.11273197507255,hitbtc,binance,0.005,0.002,0.002
00:16:55,OGN/USDT,18.319084893590663,hitbtc,binance,0.005,0.002,0.002
00:17:15,OGN/USDT,18.59422211828148,hitbtc,binance,0.005,0.002,0.002
00:17:36,OGN/USDT,18.86935934297229,hitbtc,binance,0.005,0.002,0.002
00:17:56,OGN/USDT,19.144496567663104,hitbtc,binance,0.005,0.002,0.002
00:18:16,OGN/USDT,19.04132010840407,hitbtc,binance,0.005,0.002,0.002
00:18:37,OGN/USDT,18.147124128158907,hitbtc,binance,0.005,0.002,0.002
00:18:58,OGN/USDT,17.73441829112268,hitbtc,binance,0.005,0.002,0.002
00:19:19,OGN/USDT,17.906379056554435,hitbtc,binance,0.005,0.002,0.002
00:19:40,OGN/USDT,17.63124183186364,hitbtc,binance,0.005,0.002,0.002
00:20:01,OGN/USDT,17.97516336272715,hitbtc,binance,0.005,0.002,0.002
00:20:21,OGN/USDT,18.078339821986212,hitbtc,binance,0.005,0.002,0.002
00:20:41,OGN/USDT,17.871986903468095,hitbtc,binance,0.005,0.002,0.002
00:21:02,OGN/USDT,18.353477046677025,hitbtc,binance,0.005,0.002,0.002
00:21:23,OGN/USDT,18.11273197507255,hitbtc,binance,0.005,0.002,0.002
00:21:44,OGN/USDT,18.11273197507255,hitbtc,binance,0.005,0.002,0.002
00:22:04,OGN/USDT,18.147124128158907,hitbtc,binance,0.005,0.002,0.002
00:22:25,OGN/USDT,18.147124128158907,hitbtc,binance,0.005,0.002,0.002
00:22:45,OGN/USDT,18.009555515813513,hitbtc,binance,0.005,0.002,0.002
00:23:06,OGN/USDT,18.04394766889985,hitbtc,binance,0.005,0.002,0.002
00:23:26,OGN/USDT,18.353477046677025,hitbtc,binance,0.005,0.002,0.002
00:23:47,OGN/USDT,18.45665350593606,hitbtc,binance,0.005,0.002,0.002
00:24:07,OGN/USDT,18.45665350593606,hitbtc,binance,0.005,0.002,0.002
00:24:27,OGN/USDT,18.59422211828148,hitbtc,binance,0.005,0.002,0.002
00:24:48,OGN/USDT,18.45665350593606,hitbtc,binance,0.005,0.002,0.002
00:25:09,OGN/USDT,18.45665350593606,hitbtc,binance,0.005,0.002,0.002
00:25:29,OGN/USDT,18.559829965195142,hitbtc,binance,0.005,0.002,0.002
00:25:50,OGN/USDT,18.52543781210878,hitbtc,binance,0.005,0.002,0.002
00:26:10,OGN/USDT,18.52543781210878,hitbtc,binance,0.005,0.002,0.002
00:26:31,OGN/USDT,18.559829965195142,hitbtc,binance,0.005,0.002,0.002
00:26:51,OGN/USDT,18.52543781210878,hitbtc,binance,0.005,0.002,0.002
00:27:12,OGN/USDT,18.559829965195142,hitbtc,binance,0.005,0.002,0.002
00:27:32,OGN/USDT,18.319084893590663,hitbtc,binance,0.005,0.002,0.002
00:27:52,OGN/USDT,18.353477046677025,hitbtc,binance,0.005,0.002,0.002
00:28:13,OGN/USDT,18.628614271367816,hitbtc,binance,0.005,0.002,0.002
00:28:35,OGN/USDT,19.00692795531771,hitbtc,binance,0.005,0.002,0.002
00:28:57,OGN/USDT,19.38524163926758,hitbtc,binance,0.005,0.002,0.002
00:29:17,OGN/USDT,19.488418098526616,hitbtc,binance,0.005,0.002,0.002
00:29:37,OGN/USDT,19.694771017044754,hitbtc,binance,0.005,0.002,0.002
00:29:57,OGN/USDT,19.832339629390148,hitbtc,binance,0.005,0.002,0.002
00:30:20,OGN/USDT,19.79794747630379,hitbtc,binance,0.005,0.002,0.002
00:30:40,OGN/USDT,20.382614078771777,hitbtc,binance,0.005,0.002,0.002
00:31:00,OGN/USDT,20.72653560963531,hitbtc,huobipro,0.005,0.002,0.002
00:31:21,OGN/USDT,21.0016728343261,hitbtc,binance,0.005,0.002,0.002
00:31:42,OGN/USDT,21.345594365189633,hitbtc,binance,0.005,0.002,0.002
00:32:03,OGN/USDT,21.792692355312205,hitbtc,huobipro,0.005,0.002,0.002
00:32:23,OGN/USDT,22.27418249852111,hitbtc,binance,0.005,0.002,0.002
00:32:44,OGN/USDT,22.618104029384646,hitbtc,binance,0.005,0.002,0.002
00:33:05,OGN/USDT,22.618104029384646,hitbtc,binance,0.005,0.002,0.002
00:33:26,OGN/USDT,22.48053541703925,hitbtc,binance,0.005,0.002,0.002
00:33:46,OGN/USDT,21.758300202225843,hitbtc,huobipro,0.005,0.002,0.002
00:34:07,OGN/USDT,22.067829580003018,hitbtc,binance,0.005,0.002,0.002
00:34:28,OGN/USDT,22.34296680469383,hitbtc,binance,0.005,0.002,0.002
00:34:48,OGN/USDT,22.41175111086653,hitbtc,binance,0.005,0.002,0.002
00:35:09,OGN/USDT,22.308574651607493,hitbtc,binance,0.005,0.002,0.002
00:35:30,OGN/USDT,21.689515896053145,hitbtc,binance,0.005,0.002,0.002
00:35:52,OGN/USDT,21.27681005901694,hitbtc,binance,0.005,0.002,0.002
00:36:13,OGN/USDT,21.104849293585183,hitbtc,binance,0.005,0.002,0.002
00:36:32,OGN/USDT,21.27681005901694,hitbtc,binance,0.005,0.002,0.002
00:36:55,OGN/USDT,21.792692355312205,hitbtc,binance,0.005,0.002,0.002
00:37:15,OGN/USDT,21.689515896053145,hitbtc,binance,0.005,0.002,0.002
00:37:35,OGN/USDT,21.345594365189633,hitbtc,binance,0.005,0.002,0.002
00:37:55,OGN/USDT,20.795319915808008,hitbtc,binance,0.005,0.002,0.002
00:38:15,OGN/USDT,21.0016728343261,hitbtc,binance,0.005,0.002,0.002
00:38:35,OGN/USDT,21.414378671362332,hitbtc,binance,0.005,0.002,0.002
00:38:55,OGN/USDT,21.036064987412463,hitbtc,binance,0.005,0.002,0.002
00:39:16,OGN/USDT,21.48316297753503,hitbtc,binance,0.005,0.002,0.002
00:39:37,OGN/USDT,21.51755513062139,hitbtc,binance,0.005,0.002,0.002
00:39:58,OGN/USDT,21.586339436794088,hitbtc,binance,0.005,0.002,0.002
00:40:20,OGN/USDT,21.345594365189633,hitbtc,binance,0.005,0.002,0.002
00:40:41,OGN/USDT,21.13924144667152,hitbtc,binance,0.005,0.002,0.002
00:41:01,OGN/USDT,21.723908049139485,hitbtc,binance,0.005,0.002,0.002
00:41:24,OGN/USDT,21.379986518275974,hitbtc,binance,0.005,0.002,0.002
00:41:45,OGN/USDT,21.895868814571262,hitbtc,binance,0.005,0.002,0.002
00:42:05,OGN/USDT,22.067829580003018,hitbtc,binance,0.005,0.002,0.002
00:42:25,OGN/USDT,22.171006039262075,hitbtc,binance,0.005,0.002,0.002
00:42:47,OGN/USDT,21.689515896053145,hitbtc,binance,0.005,0.002,0.002
00:43:08,OGN/USDT,21.792692355312205,hitbtc,binance,0.005,0.002,0.002
00:43:28,OGN/USDT,22.067829580003018,hitbtc,binance,0.005,0.002,0.002
00:43:48,OGN/USDT,21.758300202225843,hitbtc,binance,0.005,0.002,0.002
00:44:11,OGN/USDT,21.723908049139485,hitbtc,binance,0.005,0.002,0.002
00:44:33,OGN/USDT,21.9302609676576,hitbtc,binance,0.005,0.002,0.002
00:44:53,OGN/USDT,22.102221733089355,hitbtc,binance,0.005,0.002,0.002
00:45:14,OGN/USDT,22.34296680469383,hitbtc,binance,0.005,0.002,0.002
00:45:34,OGN/USDT,22.790064794816402,hitbtc,binance,0.005,0.002,0.002
00:45:54,OGN/USDT,22.85884910098912,hitbtc,binance,0.005,0.002,0.002
00:46:15,OGN/USDT,22.549319723211948,hitbtc,binance,0.005,0.002,0.002
00:46:36,OGN/USDT,22.48053541703925,hitbtc,binance,0.005,0.002,0.002
00:46:56,OGN/USDT,22.033437426916656,hitbtc,binance,0.005,0.002,0.002
00:47:17,OGN/USDT,21.99904527383032,hitbtc,binance,0.005,0.002,0.002
00:47:37,OGN/USDT,21.8614766614849,hitbtc,binance,0.005,0.002,0.002
00:47:58,OGN/USDT,22.102221733089355,hitbtc,binance,0.005,0.002,0.002
00:48:18,OGN/USDT,21.99904527383032,hitbtc,binance,0.005,0.002,0.002
00:48:38,OGN/USDT,22.067829580003018,hitbtc,binance,0.005,0.002,0.002
00:48:58,OGN/USDT,21.9302609676576,hitbtc,binance,0.005,0.002,0.002
00:49:19,OGN/USDT,21.55194728370773,hitbtc,binance,0.005,0.002,0.002
00:49:40,OGN/USDT,21.55194728370773,hitbtc,binance,0.005,0.002,0.002
00:50:00,OGN/USDT,21.51755513062139,hitbtc,binance,0.005,0.002,0.002
00:50:21,OGN/USDT,21.758300202225843,hitbtc,binance,0.005,0.002,0.002
00:50:41,OGN/USDT,21.8614766614849,hitbtc,binance,0.005,0.002,0.002
00:51:03,OGN/USDT,21.55194728370773,hitbtc,binance,0.005,0.002,0.002
00:51:24,OGN/USDT,21.655123742966786,hitbtc,binance,0.005,0.002,0.002
00:51:46,OGN/USDT,21.27681005901694,hitbtc,binance,0.005,0.002,0.002
00:52:07,OGN/USDT,21.173633599757856,hitbtc,binance,0.005,0.002,0.002
00:52:27,OGN/USDT,21.48316297753503,hitbtc,binance,0.005,0.002,0.002
00:52:48,OGN/USDT,21.036064987412463,hitbtc,binance,0.005,0.002,0.002
00:53:09,OGN/USDT,21.036064987412463,hitbtc,binance,0.005,0.002,0.002
00:53:29,OGN/USDT,20.038692547908266,hitbtc,binance,0.005,0.002,0.002
00:53:50,OGN/USDT,19.72916317013109,hitbtc,huobipro,0.005,0.002,0.002
00:54:14,OGN/USDT,19.969908241735546,hitbtc,binance,0.005,0.002,0.002
00:54:34,OGN/USDT,20.27943761951272,hitbtc,binance,0.005,0.002,0.002
00:54:55,OGN/USDT,20.451398384944476,hitbtc,binance,0.005,0.002,0.002
00:55:17,OGN/USDT,20.41700623185814,hitbtc,binance,0.005,0.002,0.002
00:55:37,OGN/USDT,20.485790538030834,hitbtc,binance,0.005,0.002,0.002
00:55:58,OGN/USDT,20.313829772599078,hitbtc,huobipro,0.005,0.002,0.002
00:56:18,OGN/USDT,20.313829772599078,hitbtc,binance,0.005,0.002,0.002
00:56:38,OGN/USDT,20.382614078771777,hitbtc,binance,0.005,0.002,0.002
00:56:59,OGN/USDT,20.27943761951272,hitbtc,huobipro,0.005,0.002,0.002
00:57:20,OGN/USDT,19.86673178247651,hitbtc,binance,0.005,0.002,0.002
00:57:41,OGN/USDT,19.247673026922165,hitbtc,binance,0.005,0.002,0.002
00:58:01,OGN/USDT,19.38524163926758,hitbtc,binance,0.005,0.002,0.002
00:58:22,OGN/USDT,19.282065180008523,hitbtc,binance,0.005,0.002,0.002
00:58:42,OGN/USDT,19.282065180008523,hitbtc,binance,0.005,0.002,0.002
00:59:03,OGN/USDT,19.00692795531771,hitbtc,binance,0.005,0.002,0.002
00:59:24,OGN/USDT,19.07571226149041,hitbtc,binance,0.005,0.002,0.002
00:59:44,OGN/USDT,19.144496567663104,hitbtc,binance,0.005,0.002,0.002
01:00:05,OGN/USDT,19.07571226149041,hitbtc,binance,0.005,0.002,0.002
01:00:25,OGN/USDT,19.35084948618122,hitbtc,binance,0.005,0.002,0.002
01:00:47,OGN/USDT,19.522810251613,hitbtc,binance,0.005,0.002,0.002
01:01:07,OGN/USDT,19.694771017044754,hitbtc,binance,0.005,0.002,0.002
01:01:28,OGN/USDT,19.79794747630379,hitbtc,binance,0.005,0.002,0.002
01:01:48,OGN/USDT,20.1418690071673,hitbtc,binance,0.005,0.002,0.002
01:02:10,OGN/USDT,20.004300394821904,hitbtc,binance,0.005,0.002,0.002
01:02:31,OGN/USDT,20.245045466426383,hitbtc,binance,0.005,0.002,0.002
01:02:52,OGN/USDT,19.31645733309486,hitbtc,binance,0.005,0.002,0.002
01:03:12,OGN/USDT,19.31645733309486,hitbtc,binance,0.005,0.002,0.002
01:03:33,OGN/USDT,19.282065180008523,hitbtc,binance,0.005,0.002,0.002
01:03:53,OGN/USDT,19.110104414576746,hitbtc,huobipro,0.005,0.002,0.002
01:04:13,OGN/USDT,19.35084948618122,hitbtc,binance,0.005,0.002,0.002
01:04:34,OGN/USDT,19.66037886395837,hitbtc,binance,0.005,0.002,0.002
01:04:54,OGN/USDT,19.694771017044754,hitbtc,binance,0.005,0.002,0.002
01:05:14,OGN/USDT,20.004300394821904,hitbtc,binance,0.005,0.002,0.002
01:05:35,OGN/USDT,20.038692547908266,hitbtc,binance,0.005,0.002,0.002
01:05:55,OGN/USDT,20.245045466426383,hitbtc,binance,0.005,0.002,0.002
01:06:15,OGN/USDT,20.348221925685415,hitbtc,binance,0.005,0.002,0.002
01:06:35,OGN/USDT,20.21065331334002,hitbtc,binance,0.005,0.002,0.002
01:06:57,OGN/USDT,20.004300394821904,hitbtc,binance,0.005,0.002,0.002
01:07:17,OGN/USDT,20.313829772599078,hitbtc,binance,0.005,0.002,0.002
01:07:38,OGN/USDT,20.27943761951272,hitbtc,binance,0.005,0.002,0.002
01:08:01,OGN/USDT,20.21065331334002,hitbtc,binance,0.005,0.002,0.002
01:08:22,OGN/USDT,20.1418690071673,hitbtc,binance,0.005,0.002,0.002
01:08:42,OGN/USDT,20.21065331334002,hitbtc,binance,0.005,0.002,0.002
01:09:03,OGN/USDT,20.313829772599078,hitbtc,binance,0.005,0.002,0.002
01:09:24,OGN/USDT,20.588966997289894,hitbtc,binance,0.005,0.002,0.002
01:09:45,OGN/USDT,21.311202212103275,hitbtc,binance,0.005,0.002,0.002
01:10:06,OGN/USDT,21.414378671362332,hitbtc,binance,0.005,0.002,0.002
01:10:27,OGN/USDT,21.55194728370773,hitbtc,binance,0.005,0.002,0.002
01:10:47,OGN/USDT,21.586339436794088,hitbtc,binance,0.005,0.002,0.002
01:11:08,OGN/USDT,21.448770824448694,hitbtc,binance,0.005,0.002,0.002
01:11:28,OGN/USDT,21.208025752844218,hitbtc,binance,0.005,0.002,0.002
01:11:48,OGN/USDT,20.829712068894345,hitbtc,binance,0.005,0.002,0.002
01:12:08,OGN/USDT,20.76092776272165,hitbtc,binance,0.005,0.002,0.002
01:12:29,OGN/USDT,20.52018269111717,hitbtc,binance,0.005,0.002,0.002
01:12:49,OGN/USDT,20.382614078771777,hitbtc,binance,0.005,0.002,0.002
01:13:10,OGN/USDT,20.348221925685415,hitbtc,binance,0.005,0.002,0.002
01:13:30,OGN/USDT,20.829712068894345,hitbtc,binance,0.005,0.002,0.002
01:13:50,OGN/USDT,20.829712068894345,hitbtc,binance,0.005,0.002,0.002
01:14:10,OGN/USDT,20.829712068894345,hitbtc,huobipro,0.005,0.002,0.002
01:14:32,OGN/USDT,20.76092776272165,hitbtc,huobipro,0.005,0.002,0.002
01:14:55,OGN/USDT,20.72653560963531,hitbtc,huobipro,0.005,0.002,0.002
01:15:15,OGN/USDT,20.72653560963531,hitbtc,huobipro,0.005,0.002,0.002
01:15:39,OGN/USDT,20.313829772599078,hitbtc,binance,0.005,0.002,0.002
01:16:01,OGN/USDT,20.073084700994627,hitbtc,huobipro,0.005,0.002,0.002
01:16:22,OGN/USDT,19.45402594544028,hitbtc,binance,0.005,0.002,0.002
01:16:42,OGN/USDT,19.45402594544028,hitbtc,binance,0.005,0.002,0.002
01:17:04,OGN/USDT,19.110104414576746,hitbtc,binance,0.005,0.002,0.002
01:17:25,OGN/USDT,19.00692795531771,hitbtc,binance,0.005,0.002,0.002
01:17:45,OGN/USDT,19.00692795531771,hitbtc,binance,0.005,0.002,0.002
01:18:06,OGN/USDT,18.766182883713235,hitbtc,binance,0.005,0.002,0.002
01:18:27,OGN/USDT,18.800575036799593,hitbtc,binance,0.005,0.002,0.002
01:18:51,OGN/USDT,18.422261352849723,hitbtc,binance,0.005,0.002,0.002
01:19:12,OGN/USDT,17.70002613803634,hitbtc,binance,0.005,0.002,0.002
01:19:33,OGN/USDT,17.803202597295396,hitbtc,binance,0.005,0.002,0.002
01:19:53,OGN/USDT,17.871986903468095,hitbtc,binance,0.005,0.002,0.002
01:20:14,OGN/USDT,17.768810444209038,hitbtc,binance,0.005,0.002,0.002
01:20:35,OGN/USDT,17.63124183186364,hitbtc,binance,0.005,0.002,0.002
01:20:55,OGN/USDT,17.66563398494998,hitbtc,binance,0.005,0.002,0.002
01:21:16,OGN/USDT,17.59684967877726,hitbtc,binance,0.005,0.002,0.002
01:21:36,OGN/USDT,17.459281066431885,hitbtc,binance,0.005,0.002,0.002
01:21:57,OGN/USDT,17.59684967877726,hitbtc,binance,0.005,0.002,0.002
01:22:17,OGN/USDT,17.356104607172806,hitbtc,binance,0.005,0.002,0.002
01:22:38,OGN/USDT,17.356104607172806,hitbtc,binance,0.005,0.002,0.002
01:22:59,OGN/USDT,17.356104607172806,hitbtc,binance,0.005,0.002,0.002
01:23:19,OGN/USDT,17.149751688654714,hitbtc,huobipro,0.005,0.002,0.002
01:23:40,OGN/USDT,17.25292814791375,hitbtc,binance,0.005,0.002,0.002
01:24:00,OGN/USDT,17.149751688654714,hitbtc,binance,0.005,0.002,0.002
01:24:21,OGN/USDT,17.149751688654714,hitbtc,binance,0.005,0.002,0.002
01:24:41,OGN/USDT,17.287320301000108,hitbtc,huobipro,0.005,0.002,0.002
01:25:04,OGN/USDT,17.424888913345505,hitbtc,binance,0.005,0.002,0.002
01:25:23,OGN/USDT,17.32171245408647,hitbtc,huobipro,0.005,0.002,0.002
01:25:44,OGN/USDT,17.287320301000108,hitbtc,huobipro,0.005,0.002,0.002
01:26:05,OGN/USDT,17.012183076309295,hitbtc,binance,0.005,0.002,0.002
01:26:26,OGN/USDT,16.84022231087754,hitbtc,huobipro,0.005,0.002,0.002
01:26:46,OGN/USDT,16.84022231087754,hitbtc,huobipro,0.005,0.002,0.002
03:29:11,OGN/USDT,3.609741654845222,hitbtc,binance,0.005,0.002,0.002
03:29:31,OGN/USDT,3.6391726362507093,hitbtc,binance,0.005,0.002,0.002
03:29:52,OGN/USDT,3.6686036176562187,hitbtc,binance,0.005,0.002,0.002
03:30:13,OGN/USDT,3.756896561872747,hitbtc,binance,0.005,0.002,0.002
03:30:33,OGN/USDT,3.9923444131167773,hitbtc,binance,0.005,0.002,0.002
03:30:48,OGN/USDT,3.9923444131167773,hitbtc,binance,0.005,0.002,0.002
03:30:57,OGN/USDT,3.96291343171129,hitbtc,binance,0.005,0.002,0.002
03:31:05,OGN/USDT,4.0806373573333055,hitbtc,binance,0.005,0.002,0.002
03:31:14,OGN/USDT,4.139499320144324,hitbtc,binance,0.005,0.002,0.002
03:31:22,OGN/USDT,4.110068338738815,hitbtc,binance,0.005,0.002,0.002
03:31:31,OGN/USDT,4.051206375927796,hitbtc,binance,0.005,0.002,0.002
03:31:40,OGN/USDT,4.021775394522309,hitbtc,binance,0.005,0.002,0.002
03:31:48,OGN/USDT,3.9923444131167773,hitbtc,binance,0.005,0.002,0.002
03:31:57,OGN/USDT,3.698034599061728,hitbtc,binance,0.005,0.002,0.002
03:32:06,OGN/USDT,3.6686036176562187,hitbtc,binance,0.005,0.002,0.002
03:32:15,OGN/USDT,3.6686036176562187,hitbtc,binance,0.005,0.002,0.002
03:32:23,OGN/USDT,3.5803106734397128,hitbtc,binance,0.005,0.002,0.002
03:32:32,OGN/USDT,3.5803106734397128,hitbtc,binance,0.005,0.002,0.002
03:32:41,OGN/USDT,3.609741654845222,hitbtc,binance,0.005,0.002,0.002
03:32:50,OGN/USDT,3.5803106734397128,hitbtc,binance,0.005,0.002,0.002
03:32:58,OGN/USDT,3.5803106734397128,hitbtc,binance,0.005,0.002,0.002
03:33:07,OGN/USDT,3.5803106734397128,hitbtc,binance,0.005,0.002,0.002
03:33:16,OGN/USDT,3.5803106734397128,hitbtc,binance,0.005,0.002,0.002
03:33:24,OGN/USDT,3.6391726362507093,hitbtc,binance,0.005,0.002,0.002
03:33:33,OGN/USDT,3.609741654845222,hitbtc,binance,0.005,0.002,0.002
03:33:41,OGN/USDT,3.609741654845222,hitbtc,binance,0.005,0.002,0.002
03:33:50,OGN/USDT,3.756896561872747,hitbtc,binance,0.005,0.002,0.002
03:33:58,OGN/USDT,3.7274655804672374,hitbtc,binance,0.005,0.002,0.002
03:34:07,OGN/USDT,3.698034599061728,hitbtc,binance,0.005,0.002,0.002
03:34:16,OGN/USDT,3.8451895060892527,hitbtc,binance,0.005,0.002,0.002
03:34:25,OGN/USDT,3.8157585246837433,hitbtc,binance,0.005,0.002,0.002
03:34:33,OGN/USDT,4.051206375927796,hitbtc,binance,0.005,0.002,0.002
03:34:42,OGN/USDT,3.9923444131167773,hitbtc,binance,0.005,0.002,0.002
03:34:50,OGN/USDT,3.8451895060892527,hitbtc,binance,0.005,0.002,0.002
03:34:59,OGN/USDT,3.7274655804672374,hitbtc,binance,0.005,0.002,0.002
03:35:08,OGN/USDT,4.316085208577358,hitbtc,binance,0.005,0.002,0.002
03:35:16,OGN/USDT,4.051206375927796,hitbtc,binance,0.005,0.002,0.002
03:35:25,OGN/USDT,3.9040514689002714,hitbtc,binance,0.005,0.002,0.002
03:35:33,OGN/USDT,3.874620487494762,hitbtc,binance,0.005,0.002,0.002
03:35:42,OGN/USDT,3.933482450305781,hitbtc,binance,0.005,0.002,0.002
03:35:50,OGN/USDT,3.7274655804672374,hitbtc,binance,0.005,0.002,0.002
03:35:59,OGN/USDT,3.698034599061728,hitbtc,binance,0.005,0.002,0.002
03:36:08,OGN/USDT,3.756896561872747,hitbtc,binance,0.005,0.002,0.002
03:36:16,OGN/USDT,3.8157585246837433,hitbtc,binance,0.005,0.002,0.002
