time,pair,profit,buy_exchange,sell_exchange,slippage,maker_fee,taker_fee
19:07:57,YFI/BTC,0.3574423077226552,coinex,exmo,0.01,0.0025,0.003
19:07:59,FTT/BTC,98183.16428571429,liquid,ftx,0.01,0.0025,0.003
19:07:59,YFI/BTC,0.3574423077226552,coinex,exmo,0.01,0.0025,0.003
19:07:59,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:07:59,OGN/BTC,5.074448645242602,hitbtc,binance,0.01,0.0025,0.003
19:08:00,YFI/BTC,0.3574423077226552,coinex,exmo,0.01,0.0025,0.003
19:08:00,XEM/BTC,1.5316326530612434,binance,liquid,0.01,0.0025,0.003
19:08:00,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:01,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:01,FTT/BTC,98183.16428571429,liquid,ftx,0.01,0.0025,0.003
19:08:02,YFI/BTC,0.3574423077226552,coinex,exmo,0.01,0.0025,0.003
19:08:02,XEM/BTC,1.5316326530612434,binance,liquid,0.01,0.0025,0.003
19:08:03,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:03,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:04,XEM/BTC,1.5316326530612434,binance,liquid,0.01,0.0025,0.003
19:08:04,FTT/BTC,98183.16428571429,liquid,ftx,0.01,0.0025,0.003
19:08:04,XEM/BTC,1.5316326530612434,binance,liquid,0.01,0.0025,0.003
19:08:04,XEM/BTC,1.5316326530612434,binance,liquid,0.01,0.0025,0.003
19:08:05,YFI/BTC,0.3574423077226552,coinex,exmo,0.01,0.0025,0.003
19:08:05,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:05,YFI/BTC,0.3574423077226552,coinex,exmo,0.01,0.0025,0.003
19:08:05,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:05,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:05,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:06,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:06,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:07,YFI/BTC,0.3574423077226552,coinex,exmo,0.01,0.0025,0.003
19:08:07,FTT/BTC,98183.16428571429,liquid,ftx,0.01,0.0025,0.003
19:08:08,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:08,XEM/BTC,1.5316326530612434,binance,liquid,0.01,0.0025,0.003
19:08:08,XEM/BTC,1.5316326530612434,binance,liquid,0.01,0.0025,0.003
19:08:08,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:09,ZIL/ETH,63.96058250608729,bytetrade,okex,0.01,0.0025,0.003
19:08:09,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:09,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:09,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:09,YFI/BTC,0.3574423077226552,coinex,exmo,0.01,0.0025,0.003
19:08:09,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:10,FTT/BTC,98183.16428571429,liquid,ftx,0.01,0.0025,0.003
19:08:10,ZIL/ETH,63.96058250608729,bytetrade,okex,0.01,0.0025,0.003
19:08:11,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:11,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:11,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:12,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:12,XEM/BTC,1.5316326530612434,binance,liquid,0.01,0.0025,0.003
19:08:12,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:12,YFI/BTC,0.3574423077226552,coinex,exmo,0.01,0.0025,0.003
19:08:12,XEM/BTC,1.5316326530612434,binance,liquid,0.01,0.0025,0.003
19:08:12,FTT/BTC,98183.16428571429,liquid,ftx,0.01,0.0025,0.003
19:08:14,FTT/BTC,98183.16428571429,liquid,ftx,0.01,0.0025,0.003
19:08:14,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:14,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:15,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:15,ZIL/ETH,63.96058250608729,bytetrade,okex,0.01,0.0025,0.003
19:08:15,FTT/BTC,98183.16428571429,liquid,ftx,0.01,0.0025,0.003
19:08:15,XEM/BTC,1.5316326530612434,binance,liquid,0.01,0.0025,0.003
19:08:15,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:15,YFI/BTC,0.3574423077226552,coinex,exmo,0.01,0.0025,0.003
19:08:16,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:16,THETA/ETH,368.61882812591534,bytetrade,binance,0.01,0.0025,0.003
19:08:16,XEM/BTC,1.5316326530612434,binance,liquid,0.01,0.0025,0.003
19:08:17,XEM/BTC,1.5316326530612434,binance,liquid,0.01,0.0025,0.003
19:08:18,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:18,YFI/BTC,0.3574423077226552,coinex,exmo,0.01,0.0025,0.003
19:08:18,FTT/BTC,98183.16428571429,liquid,ftx,0.01,0.0025,0.003
19:08:18,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:19,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:20,XEM/BTC,1.5316326530612434,binance,liquid,0.01,0.0025,0.003
19:08:20,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:20,YFI/BTC,0.3574423077226552,coinex,exmo,0.01,0.0025,0.003
19:08:21,FTT/BTC,98183.16428571429,liquid,ftx,0.01,0.0025,0.003
19:08:21,THETA/ETH,368.83204524420387,bytetrade,huobipro,0.01,0.0025,0.003
19:08:21,XEM/BTC,1.5316326530612434,binance,liquid,0.01,0.0025,0.003
19:08:21,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:22,XEM/BTC,1.5316326530612434,binance,liquid,0.01,0.0025,0.003
19:08:22,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:22,ZIL/ETH,63.96058250608729,bytetrade,okex,0.01,0.0025,0.003
19:08:22,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:23,YFI/BTC,0.3574423077226552,coinex,exmo,0.01,0.0025,0.003
19:08:23,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:23,FTT/BTC,98183.16428571429,liquid,ftx,0.01,0.0025,0.003
19:08:23,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:23,YFI/BTC,0.3574423077226552,coinex,exmo,0.01,0.0025,0.003
